rank,channel_id,channel_name,channel_url,subscribers,video_count,total_views,description,published_at,country,custom_url,default_language,thumbnail_url,topic_categories,privacy_status,is_linked,made_for_kids,channel_keywords,uploads_playlist_id,instagram_url,x_url,tiktok_url
73,UCUu1RXivcsExBBDeD7vy3cg,YASU道,https://youtube.com/@@yasu5003,167000,1574,373097248,"武道・格闘技について解説。また、武道を通して人体の効率的な使い方を説明。武道をしている方のみならず、スポーツをしている方、仕事で力を使う方、女性等々、様々な場面で参考になると思うので、是非ご覧ください。

空手と合気道の道場で指導をしているので、ご興味がある方は下記のメールアドレスやインスタグラムのDMからご連絡ください。

コラボのご依頼、お仕事のご依頼も合わせてよろしくお願いします。

【期間限定】
YASU道オリジナルTシャツとパーカーはこちらから↓
https://yasudo.base.shop/

メールアドレス↓
isoku0059@gmail.com

インスタグラム↓
https://www.instagram.com/karatedojo_1992?igsh=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr

日本武道学舎本部↓
https://nihonbudogakusya.com
",2018-10-27T02:18:01Z,JP,@yasu5003,ja,https://yt3.ggpht.com/BnLBkgybCP0p3TLrHsu9T4vmdiuCbwjHCzPeR9y3MpLN0CWKFCiHr-C1NlbcQjNmXOLBNSWSIZw=s800-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Sport, Entertainment",public,True,False,"武道 武術 格闘技 格闘 キックボクシング ボクシング 達人 神業 空手 合気道 柔道 マイクタイソン ボブサップ ピーターアーツ 少林寺拳法 中国拳法 八極拳 プロレス 大山倍達 山田辰雄 中村日出夫 倉本成春 角田信朗 中村誠 植芝盛平 塩田剛三 武田惣角 武田時宗 木村政彦 三船十蔵 澤井健一 タイガーマスク アントニオ猪木 ジャイアント馬場 ""martial arts"" マーシャルアーツ 組手 スパーリング",UUUu1RXivcsExBBDeD7vy3cg,https://www.instagram.com/karatedojo_1992,,
74,UCJGJd9rs68lSlDCf3Ao5X4A,たんぱくとりお,https://youtube.com/@@tanpakutorio,156000,1302,290074980,"もつ鍋様です‼︎
筋トレの素晴らしさを世界に広め
国内総筋肉 G.D.M (gross domestic muscle)を高め
より良い社会を実現する活動をしております。

チャンネル登録よろしクレアチン！！

活動開始2022/02/05 
10万人 2024/01/21
15万人 2025/07/04
",2019-08-27T03:26:43Z,,@tanpakutorio,,https://yt3.ggpht.com/9jHxO4FonLF23ClCKqYYxkj6_0Aha05JH3NUal5UvJbyIwtAUxtlOqzFJW-c2uZoLyUCmOupfiU=s800-c-k-c0x00ffffff-no-rj,"Physical fitness, Lifestyle (sociology)",public,True,False,,UUJGJd9rs68lSlDCf3Ao5X4A,,,
75,UCKuKJHdK8hmwNXpEcHPK8FQ,筋トレの科学【理学療法士リョウ】,https://youtube.com/@@workout_science,151000,135,13104402,"科学的根拠に基づくトレーニングについて分かりやすく学べるチャンネルです。
実践的な解説やノウハウをどんどん出していきますので、一緒に学んでいきましょう！

■このチャンネルの対象者
・自己流の限界を感じて停滞している方
・「根性」や「気合」、「経験則」ではなく、論理的なボディメイクを実践したい方
・怪我や疲労に苦しんでいる男性トレーニー
・巷に溢れる矛盾したフィットネス情報の「ウソ」や「矛盾」に疲弊し、「正解」だけを知りたい方
・合理的思考の方

■チャンネル運営者（リョウ）について
・理学療法士（国家資格）として医療現場に6年勤務し、人体の構造を熟知。
・パーソナルトレーナーとして指導歴12年。
・コンテスト上位入賞者を多数輩出するなど、感覚ではなく再現性の高い指導に定評あり。
・オンライン・オフラインでのべ10,000人以上を「理想の身体」へ導く。 
・私自身、過去には100kg超の肥満だったが、科学的アプローチで「11ヶ月で-31.8kgの減量」に成功。
",2020-12-26T07:44:17.748094Z,JP,@workout_science,,https://yt3.ggpht.com/WkCdzLYjH-4rVo-IARwcl0Vlj5Ulbf6I6arZIyLDRzqTuIA1Fi3OvQtK1RBqqVfm87jW2EqEEYo=s800-c-k-c0x00ffffff-no-rj,"Physical fitness, Health, Lifestyle (sociology)",public,True,False,筋トレ 筋トレの科学,UUKuKJHdK8hmwNXpEcHPK8FQ,,,
76,UCt9sXvRSdxBCvkA6J7-rz6Q,ルイボスチャンネル,https://youtube.com/@@ruibosu,150000,700,77670377,"体重約140キロ身長170cmデブダイエットします！よろしくお願いします。励みになりますチャンネル登録よろしくお願いします！
BitStar所属

お仕事のお問い合わせはこちらからお願いします！
https://bitstar.tokyo/contacts/@ruibosu
",2019-05-02T16:16:28Z,,@ruibosu,,https://yt3.ggpht.com/ytc/AIdro_koAmw7fK-yf-RXyhRN42GnCkaxaNI4A5_1k0mllHK0qOw=s800-c-k-c0x00ffffff-no-rj,"Health, Lifestyle (sociology), Physical fitness, Food",public,True,False,,UUt9sXvRSdxBCvkA6J7-rz6Q,,,
77,UCIzzH3m7wKDe-zrbg5RPBtw,筋肉あるある,https://youtube.com/@@musclearuaru,149000,512,31614547,"主に筋トレ中上級者向けの一歩踏み込んだ知識をお届けします。
・基本的なことは分かってきたけど、ステップアップのためにそれ以上の知識が欲しい
・論文データに裏打ちされたトレーニング方法が知りたい
・解剖学の知識を得ながらトレーニングに生かしたい

そんな方にドキュメンタリー感覚で楽しんで頂ける動画を作っていきます。

【確実に筋肉がつく中上級者向け筋トレプログラム】や不登校&協調性なし&転職ばかりの投稿者の【語ってこなかった「自分自身について」】は下記リンクに！

まあ人間こんなものです。どうぞよろしくお願いしますm(_ _)m
",2018-07-17T10:41:43Z,JP,@musclearuaru,,https://yt3.ggpht.com/ytc/AIdro_loYSOxFSUOWweA6CZSbbgnUQfFgpp-6WjtnEsn7i5sJSs=s800-c-k-c0x00ffffff-no-rj,"Health, Physical fitness, Lifestyle (sociology)",public,True,False,筋トレ ダイエット 筋肉あるある,UUIzzH3m7wKDe-zrbg5RPBtw,,,
78,UCWyEOIaRnhrGVhyYgVfq6rQ,KEYSBITパーソナルジム,https://youtube.com/@@keysbit2651,129000,638,30918907,"KEYSBITは経営者・医師も信頼して通う横浜駅徒歩5分の会員制プライベートジムです。20代～60代までの男女問わず幅広い層の会員様から支持を頂いております。

【ボディメイクを習慣化させて理想の体を作ろう】
ダイエット、ボディメイク、筋力アップこれらの結果を出すために大切なのは、「正しい方法で継続する」ことです。

KEYSBIT では豊富な専門知識とパーソナルトレーニングの実績と経験を活かした、正しいフォームと重量設定、回数でトレーニングを指導させて頂きます。

また、トレーニングだけでなく正しい食事指導により確実に結果が出ます。何より結果がでるから楽しく継続してボディメイクを行えますよ。

ダイエットをしようと一念発起し、近所のジムに入会したものの幽霊会員になってしまうのは、正しいトレーニング方法やダイエットのための食事方法が分からず、結果が出ないからです。誰でも結果が出ないものは楽しくないので続かないですよね。

KEYSBITには、クライアント様一人ひとりに寄り添い圧倒的な結果に導くため、実績・経験多数のトレーナーが在籍。運動経験がない方や体を変えることが出来るか不安な方も私たちと一緒なら大丈夫です。安心して体作りをお任せください。

体験トレーニング&無料カウンセリングもご用意しております！まずは一度お気軽にお越しください。体験トレーニングのお申し込みは下記のURLよりお願い致します。
https://keysbit.jp/contact/

一緒に理想のカラダを目指して頑張っていきましょう！！

◆コラボ、企業案件、トレーニングプログラム監修・撮影モデル、取材やパーソナルトレーニングジムのコンサルティングのお問い合わせはこちら↓
https://keysbit.jp/inquiry-form/

動画の概要欄で紹介する商品（あるいはサービス）の一部では「Amazonアソシエイト」を利用しています。これは視聴者さまに金銭的負担を強いることなく、Amazon商品の売上の一部がクリエイター（紹介者）に還元される仕組みです。発生した収益はクリエイターとしての活動費等に充てさせていただきます。
",2019-09-25T06:38:01Z,JP,@keysbit2651,,https://yt3.ggpht.com/ytc/AIdro_lgxSCb9ls3uZQgRqZlKRoR4E4cSFOfNfcbEO0ZZ4fvhok=s800-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Health, Physical fitness",public,True,False,ダイエット 筋トレ トレーニング 脂肪燃焼 腹筋 パーソナルトレーナー workout KEYSBIT fitness 減量 ストレッチ 脚やせ お腹痩せ 下腹部痩せ 美脚 keysbit 太もも痩せ 脂肪燃焼 浮き輪肉 腰肉 二の腕痩せ 股関節 体幹,UUWyEOIaRnhrGVhyYgVfq6rQ,,,
79,UCg-YeVzKWiA6Zlpm36-G04A,新・バズーカ岡田チャンネル【岡田隆】,https://youtube.com/@@bazooka_okada,124000,1357,40493155,"【公式LINE友達追加で豪華特典を無料プレゼント中💪】
🎁豪華特典を受け取る→https://s.lmes.jp/landing-qr/1657604837-Ox39nBNE?uLand=R5U01z

💪豪華特典はこちら💪
🎁「BAZOOKA WPH」が初回50％offで購入できる！
🎁「公式LINE限定動画全5本」
🎁「除脂肪メソッド便利シート」
🎁「各種食品のGI値シート」

今後LINE配信でしか見られない案内や、裏側を配信予定なので、
ぜひ、フォローしておいてください💪
フォローできない場合は『@189ekkko』でID検索してみてください！""@""を忘れずに！

⚫EAAとWPIのいいとこ取り！「バズーカホエイペプチド（WPH）」
⚫高性能高品質！「バズーカプロテイン（WPC）」
↓
バズーカニュートリション公式ECサイトにて
https://bazooka-store.com/

■お仕事の依頼はこちらから
bazooka.okada@gmail.com

バズーカ岡田の『新』公式YouTubeチャンネル！

この新チャンネルでは身体づくりに関する事はもちろん、私が日々感じていること、ニュースや記事の解説など、気軽に発信していきたいと思っています。
＊動画に登場する運動、栄養、休養、コンディショニング、逸話、考察などは科学的根拠の確立に至っていないものもや、危険なものもあります。ご注意ください。

プロフィール
日本体育大学　教授
博士（体育科学）
理学療法士
東京大学大学院　総合文化研究科　博士課程　単位取得退学
文部科学省　スポーツ功労者顕彰（5回）など　受賞歴多数
元柔道全日本男子チーム体力強化部門長（2016リオ、2021東京五輪）
2023年　WNBFボディビル世界選手権　プロマスターズ部門　優勝
TV地上波など、メディア出演多数（ホンマでっか！？TV、ガリベンガーVなど）
",2023-02-22T07:50:28.146424Z,JP,@bazooka_okada,,https://yt3.ggpht.com/V44itrsqK45slNzeF8j05uBOyN7iFbuYlHwoj8ZNV4T22cExN7Ft9Qwm5GupU3lwAE0zJ-FQ=s800-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Physical fitness, Health",public,True,False,"バズーカ岡田 岡田隆 筋トレ 減量 筋肉 ""筋肉 食事"" ダイエット ""ダイエット 食事"" UCg-YeVzKWiA6Zlpm36-G04A bazooka_okada ボディビル ""栄養 食事"" ""栄養 勉強""",UUg-YeVzKWiA6Zlpm36-G04A,,,
80,UCQCqdPebfnr_tQ9aCb1muoQ,家トレTV,https://youtube.com/@@tv-co8ld,121000,1291,27147347,"【毎日20時更新！】
企業トレーナーとして活動。22社の企業へオフィスでもできるストレッチや体幹トレーニングを計4000人へ指導。
その他にも障害者への運動指導も行っており、述べ3000人の患者へ指導。
働く人の健康と運動がしたくてもできない環境にいる人達に向けて運動を処方している。
運動指導している年齢層は小学生から高齢者まで。年齢や体力に合わせた指導でパーソナリティーに指導している。

自己紹介▼
山野上  優(やまのうえ ゆう)
パーソナルトレーナーとして都内の某ジムに５年間勤務、その後フリーランスのトレーナーとして活動。
経営者、俳優、モデル、運動愛好者のパーソナルトレーニングをしながら
企業向けにオフィスストレッチや体幹トレーニングを指導するほか、
月に一度神戸アイセンターという眼科にて、目の不自由な人でもできるストレッチやトレーニングを指導している。

活動経歴▼
・東京大学　データヘルス研究ユニット(2017年〜）
・神戸アイセンター　視覚障害者向け体幹トレーニング 研修講師（2018年〜）
・港区 健康増進プロジェクト 講師(2019年〜）
・日テレ　the SOCIAL　カラダコンディショニング　ストレッチ監修（2019年〜2020年）
・東海大菅生高校　野球部 （2018年のみ 甲子園出場）
",2016-04-21T13:31:31Z,JP,@tv-co8ld,,https://yt3.ggpht.com/ytc/AIdro_nrgyDRxXaN3vty1-w6ti8hlsxr7iqhVoTwCa4ah2xWOjM=s800-c-k-c0x00ffffff-no-rj,"Health, Physical fitness, Lifestyle (sociology)",public,True,False,家でストレッチ 自宅でストレッチ 自宅でトレーニング 家で運動 自宅で運動 自宅で筋トレ 家で筋トレ 子供家で運動 柔軟ストレッチ,UUQCqdPebfnr_tQ9aCb1muoQ,,,
81,UC41E63p3_uqTKoaJkQJvfMg,世界の筋肉,https://youtube.com/@@sekainokinniku,112000,548,561640389,"世界のマッチョやフィットネスに関する情報を発信していきます！

▶ 日本人が日本人のために発信しています
▶ 翻訳に関しては誇張や脚色は加えず、正確なものをお届けします
▶ 類似チャンネルが作成されていますが、当チャンネルとは一切無関係です
▶ 情報の正確性を重視しておりますが、もし間違っている部分がありましたらご指摘いただけますと幸いです！
▶ とにかく筋トレしましょう！
",2024-05-21T08:27:29.906686Z,JP,@sekainokinniku,,https://yt3.ggpht.com/UzlOsoMSpFVD9OC6eX5rbtd9guTpDErgMiIgiSaUPPjUtqVDGTCUrFzmyBftQ_Vf_XTLH821oak=s800-c-k-c0x00ffffff-no-rj,"Physical fitness, Lifestyle (sociology), Health",public,True,False,,UU41E63p3_uqTKoaJkQJvfMg,,,
82,UCjlCegW4WaauckG7FD11fww,ゆうや【Yuya】🍋世界のバズフィットネス,https://youtube.com/@@yuya_diet40,108000,200,99676958,"10人中11人の女性が死ぬほど可愛く綺麗になれる

痩せる運動、筋トレ、ダイエット、ストレッチ、ヨガ、美容、マッサージ等の動画を40kg痩せた経験を元に厳選して投稿していきます。

初心者向け、中級者向け、上級者向けの内容を色々投稿していますので、
ぜひ自分のレベルに合った物を選んでやってみて下さい。

過去は変えられないけど、自分と未来は変えられるので、ぜひ夢や目標に向かって一緒に頑張っていきましょう！

動画を気に入って頂けましたら、ぜひチャンネル登録や高評価やコメントを頂けるととても嬉しいですし、
動画のクオリティ向上に繋がりますのでよろしくお願いします！！


※自分の利益よりも困った人の役に立たせて頂く事を目的としている為、
商品販売やアフィリエイトや企業案件等は現在まで一切お受け致しておりません。
",2023-04-23T08:02:14.093945Z,JP,@yuya_diet40,ja,https://yt3.ggpht.com/0gpfz6SQYxB9o0B8ek8n0sSc0ldm55pY9VChhoj0F-G1O1fsMzHHX0eFDnwpF9Z2solmS3VBOA=s800-c-k-c0x00ffffff-no-rj,"Physical fitness, Health, Lifestyle (sociology)",public,True,False,ダイエット 痩せる 筋トレ ストレッチ ヨガ 美容 workout exercise,UUjlCegW4WaauckG7FD11fww,,,
83,UCldWiMk9LEfmwRH2_2htSxQ,ふく⌇理学療法士が教える産後ダイエット,https://youtube.com/@@fuku_diet_mama,108000,109,27181637,"˗ˏˋ 引き締めて自信を取り戻す🪞ˎˊ˗

産後-13kgしても見た目が変わらなかった…

2ヶ月間ゆるーく宅トレしたら
見た目が変わって自信がついてきた👗👖✨


𓍯 ︎産後半年で-13kg落とした方法
𓍯 2ヶ月で見た目を変えた宅トレ


4歳&2歳ママ👦👧
163cm ⌇52kg ⌇'93⌇骨格ナチュラル
産後ママの運動指導歴あり🧘‍♀️
",2024-09-02T06:40:56.463749Z,,@fuku_diet_mama,,https://yt3.ggpht.com/E3eWcyTPTieyDfSTS_iPqLJtkz8VUWwaYmv_BS1Q43DrvDPCDQ6FL1uxcDDeoEZ4FB5dnhxliQ=s800-c-k-c0x00ffffff-no-rj,"Physical fitness, Lifestyle (sociology)",public,True,False,,UUldWiMk9LEfmwRH2_2htSxQ,,,
84,UCNzRuiDsoh8zZHGCQ9y-ywA,ちゃんちー 150cm,https://youtube.com/@@150cm.chanchi,102000,454,18036377,"低身長筋トレ女子🫶都内パーソナルジム Thousand gym 代表 湯田ちひろ（ちゃんちー）です💐
ジムトレ・宅トレ解説動画、食事方法などボディメイクに関する情報を発信中！

Instagram
https://www.instagram.com/chihiro.yuda/

パーソナルのご予約はこちらからお気軽に☺️
https://lin.ee/fxZxvNS

Thousand gym
https://www.instagram.com/thousand.gym/

",2020-01-05T07:32:46.701469Z,JP,@150cm.chanchi,,https://yt3.ggpht.com/2gDbBPdg3wFbtq0PvI74vEBVgIHbz4osw8tCQ4eUWdx5uDXItYC7ZQVu1ffYjcJa3Bd3ggV6Vg=s800-c-k-c0x00ffffff-no-rj,"Health, Lifestyle (sociology), Physical fitness",public,True,False,筋トレ ワークアウト フィットネス workout ダイエット 筋トレ女子,UUNzRuiDsoh8zZHGCQ9y-ywA,https://www.instagram.com/chihiro.yuda/,,
85,UCS8WKJaAdb0FbUeDCWbD9gw,Tojiryu,https://youtube.com/@@toji_ryu,101000,46,22578219,"フィットネスを分かりやすく、忙しい方に
▫️ トレーニング・栄養歴 | 12年
",2012-07-26T05:53:01Z,JP,@toji_ryu,,https://yt3.ggpht.com/YqMUFL1n_40op1UPVlFSZarZemjFY16DccT7PYbgzizlX229uJf6wEuixwaJwRKbthVCsNagnQ=s800-c-k-c0x00ffffff-no-rj,"Health, Lifestyle (sociology), Physical fitness",public,True,False,"Tojiryu Toji 筋トレ ""Toji ryu""",UUS8WKJaAdb0FbUeDCWbD9gw,,,
86,UCYWXO80MavkA3AeNveIagdQ,ワタナベノマナビヤ,https://youtube.com/@@wqta-manabiya,100000,672,184583869,"「1分で見れる雑学」
「誰かに話したくなるエンタメ」をお届け！

みんなちがってみんないい。

【音声】VOICEVOX: 青山龍星
",2023-10-11T07:01:20.064105Z,JP,@wqta-manabiya,,https://yt3.ggpht.com/-rs6Fc57jRUV6EwGjJWoTwK4m8OF0Aa5sqXBK3j7p9-I4PRMk39VWPrH3Z3HbBJYbORBwWBanw=s800-c-k-c0x00ffffff-no-rj,Entertainment,public,True,False,雑学 役に立つ 面白い 豆知識,UUYWXO80MavkA3AeNveIagdQ,,,
